comment_id,creation_time,likes,author_id,author_nickname,content,reply_to_comment_id
72-2-fb756c39-96a0-4612-993d-7fa9e715efdc,2024-02-10T18:40:31.197368Z,0,50042a19-9dad-44d2-83c4-5726beef3583,EMAZ_21,koska ne oikeet tyypit esiintyy,None
72-2-d4ea23fe-0fe2-4d8e-8c74-1b4201d551e0,2024-02-10T18:40:37.713030Z,0,e72c20c8-0d2f-4085-aabe-b57d5c32c5e1,mimosainkerireunanen,Måneskin❤️❤️,None
72-2-24da166e-d2c9-487d-95c7-41537ca69a39,2024-02-10T18:40:23.614499Z,0,37fb9db0-45a5-4a64-989d-3c175dff5858,lokkitanssi,brian like family guy,None
72-2-ef3ce663-4c0b-48d8-af37-4b4fb799666d,2024-02-10T18:40:32.609690Z,1,b874df17-ecf9-40b5-922d-2fc697f72561,Miksumikeu,Josko tällä kerralla ei kaatus tää,None
72-2-550a8691-a842-431d-9c55-3a15a609b06c,2024-02-10T18:40:28.287994Z,1,f7e64e33-45c7-4ef3-84cb-b9ca25e1331d,ralipponen,Saraa,None
72-2-fadd2234-1631-4c37-9c78-edcf5c7fc7aa,2024-02-10T18:40:31.112856Z,1,416c8a76-a949-45cb-b011-559cc9510595,sipaawss,missä KUUUMAAA,None
72-2-bb35ae8e-d325-4463-9b2f-3747f8fb7e57,2024-02-10T18:40:34.593165Z,3,53fd3aeb-f403-424a-8568-393a84f4f85b,jirinypelo,Sexmane,None
72-2-f394011e-7a32-4ec1-80da-b88b7028b0fa,2024-02-10T18:40:11.122670Z,0,99eec746-dc0c-4bbe-b96d-9ed07eea5380,hetahir8,Sara siipola,None
72-2-cfeef30e-4df5-4e8b-b665-e62f42e909cc,2024-02-10T18:40:26.544881Z,0,b12eba69-dc7c-4dce-89d5-a34b4beb89c7,laura-t,Mun mielestä on ihan huonot ehdokkaat?,None
72-2-f95463ab-74bd-42c6-a8ee-13a764434c55,2024-02-10T18:40:11.119751Z,1,4e58cc99-3bed-48ca-af7e-2f05c353bd09,Laxfors21,Jesse 🍉,None
72-2-ab3e9cd2-5a94-4045-9d93-453f28fbc6f3,2024-02-10T18:40:26.396146Z,1,b165c048-fef2-478a-aa6d-8b1a8fd2e642,Amanda on broo,Sara Siipolan biisi paksana on niiinn hyvä 🔥❤️,None
72-2-b6f310d6-d66c-4ea0-a412-f9a22f0f0f79,2024-02-10T18:40:28.138913Z,1,5b1d0ac3-d725-459a-9d33-c30c397e26cc,ikkeeuroviisuihin,älä dissaa siilinjärveä!!!!,72-2-166060e5-b70e-4727-b779-0c4604d674cc
72-2-fc56d013-8dd9-46ba-8f12-07c65bcd487b,2024-02-10T18:40:24.643333Z,0,d0357547-e914-4337-9458-ea005dfd1d48,emmirinnet,Mitä laulajista noi on,None
72-2-3b739871-1c4f-4364-a027-473e26752f93,2024-02-10T18:39:57.884969Z,1,0212c25a-67de-4aa5-8089-9e76ef5a82d2,Jantteri66,Sateenkaarifest,None
72-2-ad757f6b-5610-4b09-8346-27d11d5fd630,2024-02-10T18:40:23.256957Z,4,7ab4cc6a-f7d0-4b0b-bc52-8acc800d2f21,Faktat kuntoon,Äänestäkää Saraa jos ette halua Suomen edustajan pääsevän Euroviisuissa finaaliin.,None
72-2-e1a80151-718c-4a46-b3a6-766db45f565f,2024-02-10T18:40:25.006010Z,1,55b59271-2d68-4a2a-a70c-c8efded1fcd8,Kissanminttuhiiri,Kauheen nopeesti juoksee textit,None
72-2-4d709202-e8da-486c-837a-4455038a44c4,2024-02-10T18:40:27.619895Z,0,868b604d-13bc-4b65-97cf-e14914e3b051,UMK24 Club La Persé 3,K,None
72-2-090295c1-87ce-4bec-b850-4ad0594f86ff,2024-02-10T18:40:26.666271Z,0,64c3c152-61d5-45d9-849a-43ea752b1de4,UMK24 Club La Persé,Lava on niin hieno! Todella näyttävä setti täällä areenalla <3,None
72-2-b94740c2-528a-4209-b413-ae9476c63449,2024-02-10T18:40:10.035191Z,2,092b1376-39a8-4b7b-8379-64b547de6dfb,Tepikonna,Windows95man to the win 🤩,None
72-2-1854e6bc-39c9-4cb7-900b-b528a241ac7f,2024-02-10T18:40:25.194424Z,1,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,eiks nii!!! <3,72-2-4f5a4bf3-ea71-44e6-8488-b28055edf5dc
72-2-160da8e1-858a-4e4f-aec0-d56d3a009486,2024-02-10T18:40:09.062536Z,0,de142810-448b-4442-ab01-445d9a33c01f,RayNev,VICTPORIA AHHHBHH,None
72-2-e4524440-c1d4-4432-b130-ae1bb7ea4629,2024-02-10T18:39:54.361406Z,0,ff768f24-00ac-4e64-9381-aa6d85450c1e,Mirmuins,5✨✨,None
72-2-64c13bde-1054-4e4c-a06a-9b4bec03d213,2024-02-10T18:40:10.876492Z,1,f988e912-2fed-49a0-b6db-b39d2b3b1df0,Repeen,SARA SIIPOLA MALMÖHÖN!!,None
72-2-52c47742-f527-4858-9e43-c949f2ae7bba,2024-02-10T18:40:14.176497Z,3,48543526-6ca2-4e53-8cd0-35afec4a8ecf,saraalmao,mikaell❤️❤️,None
72-2-e69ca5ef-7d97-4100-95c6-ced0eda8749e,2024-02-10T18:40:13.472968Z,1,187947aa-e966-4fa3-bbfd-508665e49040,marimanni98,Mä en oo kuunnellut kenänkää piisii kokonaan 😂,None
72-2-6d80ebfc-5ff5-4f35-bfd8-d3580be53978,2024-02-10T18:40:17.027697Z,3,f445bc5a-3413-4210-a0bc-69a818eaf987,Emmaps,Sexmane❤️❤️,None
72-2-8d2a790d-9586-438f-95d3-5f28db47de28,2024-02-10T18:39:37.211605Z,0,1963b5f9-2539-4e40-a9c5-aa1db422e7dc,4nkanpää,IN THE HEAT OF THE NIGHT IN THE THI,None
72-2-2f84a62e-bcfd-46fe-9f44-8b98e8df830b,2024-02-10T18:40:02.432636Z,0,5728e346-1221-4657-b671-7440d97cdaae,anatolipodgainoi03,Bam bam,None
72-2-75352791-92aa-4675-8e3e-f610b687fa03,2024-02-10T18:40:12.533450Z,1,2536080b-1920-4a50-9f92-f847d521ec7e,Friendscallmesweetstrawberry,Paskana voittoon,None
72-2-4f5a4bf3-ea71-44e6-8488-b28055edf5dc,2024-02-10T18:40:13.097422Z,0,a40e68f4-3fc8-44e3-a2b3-bc45c1669fa5,anonyymi1055756,kiva tää chat,None
72-2-f866ec9c-a561-4621-9691-05ada909cdf4,2024-02-10T18:40:12.735809Z,0,f3cd09a6-5e4e-4dc9-9516-6d89e78ae177,Koira11,Millo äänestys alkaa???,None
72-2-ac8ab966-f05f-42fd-afbb-247acf39e0d5,2024-02-10T18:40:17.693491Z,1,868b604d-13bc-4b65-97cf-e14914e3b051,UMK24 Club La Persé 3,En kestääää!,None
72-2-cf4bd7d8-aae3-40ab-a8e1-cf738d89bdb8,2024-02-10T18:40:04.051088Z,1,2b44ff66-865c-485c-a38c-359cc48f4013,peppihippipunkkari,Likee jos tykkäät umk!,None
72-2-f2fc0d23-8a40-4d19-93c2-7667106e923e,2024-02-10T18:40:04.746292Z,0,53fd3aeb-f403-424a-8568-393a84f4f85b,jirinypelo,Mania,None
72-2-166060e5-b70e-4727-b779-0c4604d674cc,2024-02-10T18:39:54.087795Z,2,28dd9611-b3d6-4265-a10c-794a364abf7b,isotsiräpä,Sexmane on surkee suomi räppi yleisesti ei saa mitää selvää ja noloo muutenki ,None
72-2-9cbdbbbe-d37f-4ff2-b6e3-40d1402fdb9c,2024-02-10T18:40:08.470807Z,1,ab3a5ada-eb8f-4090-8e20-b20844179ba6,Japukka,Vox populiii🔥🔥,None
72-2-04522a32-83f1-49a4-9a73-23c7d05576b0,2024-02-10T18:40:13.284973Z,0,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,hyvä mummu!,72-2-637e709d-fe43-4d3a-98bb-500088ed1836
72-2-ffb5d38c-94e1-4e4b-bf55-c80f1e65fa21,2024-02-10T18:40:09.110086Z,0,5ca641dd-255e-463d-92a7-a01b2d0519ee,SallanTalebani,JEE!,None
72-2-a0eac96d-5bf6-4ff5-a030-61a3b9aff2fc,2024-02-10T18:39:54.145068Z,0,544cfad1-7818-4cf8-9e8b-d06dbcf48c3b,sohvilottaerikasipola,KÄÄRIÄINEN ,None
72-2-052b5526-95b9-4aad-a340-97676e71f9ae,2024-02-10T18:39:47.915593Z,0,be3e1628-31e6-4c03-b232-fbef2f85b120,Ryhonpro666,Jessssssssse,None
72-2-c8ac2128-df4a-43ff-b460-cdfa1b4e84e7,2024-02-10T18:39:42.383213Z,0,0662fa5e-3481-4d48-a162-014edf50d35d,Pikku_sade,W95m show oli upee,None
72-2-8670af0a-b99c-4c97-828b-f16a87e4f90b,2024-02-10T18:39:42.178324Z,4,718d0bd4-b41b-4256-bd2b-7fd3f33e95d6,Lepi74,Vox Populi ,None
72-2-ab1f4aeb-a445-432f-b1ed-a1d154898084,2024-02-10T18:39:46.189611Z,1,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,älä nyt vielä kun et oo livejäkään nähnyt....,72-2-3bfbde01-f1a9-4974-80da-e1efc9ba902f
72-2-8f913452-295b-4096-a55e-a1ebe4363945,2024-02-10T18:39:33.498175Z,5,1e63a0b2-e4cb-4b5e-940b-a963014c9fbd,Windows95manwinsesc24,Windows95man 🔛🔝,None
72-2-a051c83c-604f-49c1-9c3d-4806b21373b3,2024-02-10T18:39:40.861470Z,1,f988e912-2fed-49a0-b6db-b39d2b3b1df0,Repeen,SARA SIIPOLA VOITTAAAAAA,None
72-2-635d203e-be65-4b0b-ab59-a0818a46c07b,2024-02-10T18:39:40.077941Z,1,b874df17-ecf9-40b5-922d-2fc697f72561,Miksumikeu,No rules!,None
72-2-754b06ef-3075-46a4-9fc7-b28a563cf4b2,2024-02-10T18:39:21.572826Z,1,b12eba69-dc7c-4dce-89d5-a34b4beb89c7,laura-t,Ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,None
72-2-b9c7ab3c-40cd-4270-b7aa-14b641358678,2024-02-10T18:39:28.809177Z,1,d77a67ad-ec6e-45fd-8935-c72b41a36e8f,CinnamonBlade,UMK ja Euroviisut on mun vuoden kohokogta ,None
72-2-9e8c5dbf-f9cd-45b2-87d7-e4aa59e66e10,2024-02-10T18:39:15.907264Z,0,b1cbfd15-4a12-4948-84e1-67ca1a613408,Heppatytöthaisee,Windows95man 🔥🔥,None
72-2-ee854347-bb8c-4fef-94c8-9d1c323f9159,2024-02-10T18:39:36.396767Z,0,7263d74a-2c9f-4ed3-942c-0a848ac6dc09,maddelaxfors,Slayy sexmane,None
72-2-b9eb5eaa-4336-4199-90ab-2458ce82ccaa,2024-02-10T18:39:26.228060Z,1,3dc8cff9-5768-4d79-b64a-103ba464167a,Kilikoli,Äänestäkää Saraa,None
72-2-446ae4cf-a1db-426f-95bd-5d9264066cf5,2024-02-10T18:39:40.001226Z,0,868b604d-13bc-4b65-97cf-e14914e3b051,UMK24 Club La Persé 3,WIN )%,None
72-2-4147e4b0-92b0-4a93-af04-fae4f0c936a1,2024-02-10T18:39:28.113812Z,0,7c580404-831f-4f50-8bae-0e26d47cf7e4,anonyymi303193,Glow on niin hyvä😍,None
72-2-cfd5f867-08da-4c82-9175-7e532aff4968,2024-02-10T18:39:31.695655Z,0,ded22eca-5bfc-4abc-b79a-3bfd803edee6,Ihugugkchgi,Måneskim,None
72-2-a550fc63-c688-401a-85a3-3d7a8e356d44,2024-02-10T18:39:31.526643Z,0,92cc2b9a-c44e-4990-812d-15828fc3d160,mirellahentila,Wuhuu,None
72-2-5bbec850-6d35-4716-847d-2250a55d42ea,2024-02-10T18:39:35.608668Z,2,b58627aa-c572-4ea5-b7d1-892c1007a9cc,UMK24 Club La Persé 4,kermakakkufliisi every fucking day,None
72-2-22437ab6-1097-4a6f-91f9-9f808b31b418,2024-02-10T18:39:24.425936Z,4,6a96f38e-94a6-4fe4-a9ef-ccd50df72f36,Hul1Hul1,Win95man!!!!,None
72-2-33874a2b-97f1-4ced-a165-e665da2dec19,2024-02-10T18:39:25.232330Z,0,d0357547-e914-4337-9458-ea005dfd1d48,emmirinnet,Millon tulee cyanciks ,None
72-2-1903bce8-dae0-486e-bad2-ec4390108123,2024-02-10T18:39:10.229648Z,5,175fe977-d66d-44ae-85c3-1c7d36ee5a29,jessekoskenranta,Vox populi,None
72-2-b16f4d71-c40d-4ae5-8073-687e25214899,2024-02-10T18:39:27.659219Z,2,ef09b6f0-b11c-4cef-97b1-06922228356c,Jaloiskanius,En hah,72-2-af3917ef-6d63-4270-b5be-2b99677dffcb
72-2-b069a47e-54c8-4b59-bc4c-3558a96c13e9,2024-02-10T18:39:23.447138Z,4,ba65ed8d-1c07-4217-91fe-5e26c3e42371,heiskajenni,  Windows95man on paras,None
72-2-8c37dc5b-fe54-41ff-817c-aa766e70892c,2024-02-10T18:39:06.641276Z,1,37fb9db0-45a5-4a64-989d-3c175dff5858,lokkitanssi,SANANVAPAUS MISSÄ. MINÄ ALOITAN VALLANKUMOUKSEN,None
72-2-1ab516a8-0447-41cf-8dc3-64d36b9cf456,2024-02-10T18:38:32.714100Z,0,fa889718-a430-48a8-aefb-bb0b87c42340,käärijälol,joo o,None
72-2-c6416082-36b8-4981-90a3-907166a98077,2024-02-10T18:39:18.747719Z,4,05fa28bd-327a-49b0-a8e7-933be69c93bd,Saran1,Vox populi on parasss,None
72-2-4c042a5f-0d30-4d9a-bdcc-759bc4167aa3,2024-02-10T18:39:11.648932Z,0,f949f573-0d54-42cd-a461-66348f4c07d1,viivimiljal,nii,72-2-951aecbe-70a2-4ad1-a1ba-c02f34f7604d
72-2-f56d2671-55e6-4369-a26c-b29459fee269,2024-02-10T18:39:17.274096Z,0,3442db7b-6f6e-4fc3-8fd7-6d79f4517483,Ihana123,En malta oottaaaa😍😍 tää on elämän parasta aikaa!!!!!,None
72-2-3bfbde01-f1a9-4974-80da-e1efc9ba902f,2024-02-10T18:39:11.505063Z,0,30cd4d6f-49ac-4e59-b318-feebf32748ed,yheresu,Onpahan surkea taso tänä vuonna ,None
72-2-28e36dee-87a7-418d-895d-4226d707f3c5,2024-02-10T18:39:06.391841Z,1,3ca854b6-e647-4a7c-af1d-3dd0d5bd433c,Nepe7,vox populi <333,None
72-2-c763164d-340c-4870-b08a-f2114dea0804,2024-02-10T18:38:30.985173Z,0,0212c25a-67de-4aa5-8089-9e76ef5a82d2,Jantteri66,Miksi 🌈?,None
72-2-a9084ec7-fc36-416a-b063-14f43b7ab4da,2024-02-10T18:39:15.566013Z,3,0a6bff5f-ebf2-4655-bca3-eb72d2e465c4,innavaris13,Ootan vaan kuumaan esitystä haha,None
72-2-cc363ab9-5aa7-40ba-8546-72685917f488,2024-02-10T18:39:17.975469Z,2,868b604d-13bc-4b65-97cf-e14914e3b051,UMK24 Club La Persé 3,SINIIII .... kermakakku FIILLIIS!,None
72-2-45dd4422-f23b-4e6a-ac0b-4898724b87cb,2024-02-10T18:39:06.295305Z,1,a86b85db-bf87-42b9-9bda-15eb743003ac,Kansalainen82xy,SARA❤️❤️❤️❤️❤️❤️❤️❤️❤️,None
72-2-584cc1b1-a65b-4b72-a7ba-5e993bbd4e49,2024-02-10T18:38:31.406083Z,0,4e58cc99-3bed-48ca-af7e-2f05c353bd09,Laxfors21,Yo Kahootmoe,None
72-2-6f92871b-990d-46b0-ad57-4c249c464d35,2024-02-10T18:39:06.033553Z,0,a40e68f4-3fc8-44e3-a2b3-bc45c1669fa5,anonyymi1055756,karkkii ja sipsii karkit on kohta syöty _D,72-2-07cc84b2-0302-4c36-84f7-2d9d1f8cf9ce
72-2-af3917ef-6d63-4270-b5be-2b99677dffcb,2024-02-10T18:38:40.617010Z,4,2b44ff66-865c-485c-a38c-359cc48f4013,peppihippipunkkari,LIKEE JOS OOT MANIA TEAM😍❤️,None
72-2-55e53bcd-b6fb-4c0c-b7be-49f484b43089,2024-02-10T18:39:06.573731Z,0,7c580404-831f-4f50-8bae-0e26d47cf7e4,anonyymi303193,Jesseeee🔥,None
72-2-3725faa2-e868-4335-b2c6-75993d910d77,2024-02-10T18:39:03.746628Z,3,0a290001-eadb-46db-ba97-84d1c15e4cb3,isaham,MANIA,None
72-2-7e3d9ae3-3387-440e-99bb-818d96e4aa6e,2024-02-10T18:39:02.852574Z,0,d0357547-e914-4337-9458-ea005dfd1d48,emmirinnet,Kukka tää laulaja on ,None
72-2-6eeefb21-40be-413b-bd66-eb8b8771c203,2024-02-10T18:39:02.113604Z,0,a8a127c6-6cb0-4e69-8042-328bccf6e28f,jamppa1981,mitkä raadit on mukana,None
72-2-951aecbe-70a2-4ad1-a1ba-c02f34f7604d,2024-02-10T18:39:05.875608Z,0,64c3c152-61d5-45d9-849a-43ea752b1de4,UMK24 Club La Persé,Se oli upee ilta!,None
72-2-27c794da-f362-4e00-a296-9c11bf2e0188,2024-02-10T18:39:00.007294Z,1,48543526-6ca2-4e53-8cd0-35afec4a8ecf,saraalmao,miklu❤️,None
72-2-db543c6d-9e3d-4bd8-8b03-5ceefc450973,2024-02-10T18:39:01.869441Z,2,01006d94-30e8-4615-bc82-842c47dc35cf,Some04,Maniiaaaaaa,None
72-2-4f6eeb6f-67a6-4231-98ce-a7c98105ccc5,2024-02-10T18:39:02.228910Z,1,cfa3439a-3228-438d-a81b-45e65833ccff,musicxforever,Windows 95 man 🌸🌸🌸🌸🌸🌸,None
72-2-4fb1c315-c73e-4622-adb3-fa82c17bb07e,2024-02-10T18:38:43.734151Z,3,f5c98c06-ffda-4d26-99cb-0b7ec0733b8d,-hepe-,Vox populi on best❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,None
72-2-d8182c25-aed6-4461-ba2d-dc131866e86c,2024-02-10T18:38:53.935788Z,1,5728e346-1221-4657-b671-7440d97cdaae,anatolipodgainoi03,Ah ,None
72-2-5a2eef9d-8a1e-4f4e-b6d6-02562e37c344,2024-02-10T18:38:45.389684Z,0,f068daf9-06ef-41c4-b891-bb0de385686f,hulluistarunoista,ihan sama kuka kunhan ei cyan kicks,None
72-2-9b9dc255-9037-4ecb-a2e8-2a2cd1dfd794,2024-02-10T18:38:55.461555Z,1,ded22eca-5bfc-4abc-b79a-3bfd803edee6,Ihugugkchgi,Vox Populi!!,None
72-2-49197eef-1630-4dac-8d90-5cc8db9f7c1c,2024-02-10T18:38:43.427426Z,1,9cc0eb33-c3f9-4599-bf55-d8d05404f253,Kayttajahaks,VOTE FOR 4 MIKLU JA NUBLU ALLLL THE WAYY,None
72-2-46da7c1a-219b-425a-92d4-e294ea083377,2024-02-10T18:38:34.728177Z,0,544cfad1-7818-4cf8-9e8b-d06dbcf48c3b,sohvilottaerikasipola,SUSANNAAA,None
72-2-9e14dc88-a146-40aa-a460-7b9896338254,2024-02-10T18:38:39.709585Z,1,92ba30fc-c36b-4f97-9323-0b96422ad232,Jennapiu,Vox vox,None
72-2-0ac5c0cd-ca06-4df9-9f5c-672a4c57502a,2024-02-10T18:38:50.706387Z,0,820a4844-1345-4db6-912d-23957b8c000c,Pikku Tsiräpä,Muistakaa äänestää!!,None
72-2-2557b7ff-5a96-4e73-83fd-58cbfcf9f730,2024-02-10T18:38:02.413758Z,2,15d1122c-adf5-4ec1-bcff-de11f4073e39,foo-2009,Sexmane on paras,None
72-2-5c2f1158-bfbb-45bf-957d-12832e674205,2024-02-10T18:38:50.116479Z,0,5bfd2db7-1139-4353-a21c-f1916fe39828,Jaskamandera,Hirveä spämmi. Kohta mun samsungin tabletti kyykkää taas. Pitäisi ostaa ipad,None
72-2-70851fe5-31bd-4d4e-8acb-7ceadea1c236,2024-02-10T18:38:43.332326Z,2,deee1614-9dd4-4322-ac68-1e80a482457d,tuta-ukko,Cyan kikcs!😎,None
72-2-cccb26fb-9b1d-45fd-bbbe-178b47a73266,2024-02-10T18:38:50.693844Z,1,7c580404-831f-4f50-8bae-0e26d47cf7e4,anonyymi303193,Jesse Markin❤️,None
72-2-dd01cab2-1314-4aab-aa6e-a87263d181b2,2024-02-10T18:38:51.540854Z,0,64c3c152-61d5-45d9-849a-43ea752b1de4,UMK24 Club La Persé,Oliks joku viime vuonna Turun Logomon UMK:ssa?,None
72-2-3d8714a1-8886-4d6f-a7ad-316936c4ac55,2024-02-10T18:38:45.017818Z,0,220fad7a-2247-4356-8311-3837b2080112,Göögle,Tätä on odotettu!,None
72-2-873cf69e-168a-414f-bf62-bf40c5a3d653,2024-02-10T18:38:41.952849Z,0,ef09b6f0-b11c-4cef-97b1-06922228356c,Jaloiskanius,En äänestä neljä,None
72-2-b0a95737-4cb3-4249-917e-0a8ac2975ba2,2024-02-10T18:38:36.860026Z,2,b42410da-b7a5-4cae-ab2c-8e9ad14aa60e,anonyymi2498225,Go vox poppuli,None
72-2-07cc84b2-0302-4c36-84f7-2d9d1f8cf9ce,2024-02-10T18:38:34.633556Z,0,70b0820a-239d-4cd4-ad0b-09d3e8e839f1,essonbaariin,Mitä tyypeil umk kattomis eväin,None
72-2-1f40c869-5850-4398-bdba-bea7f6c7318c,2024-02-10T18:38:17.037448Z,2,7c14d510-612e-4e9e-8b4f-14c85704b8a0,EmmaJuulia,Sexmane❤️‍🔥,None
72-2-80f206f2-a8eb-4d2f-bef8-f4853e11ddb8,2024-02-10T18:38:20.979840Z,0,d0357547-e914-4337-9458-ea005dfd1d48,emmirinnet,Cyanciks 🥳🥳🥳🥳🥳🥳🥳🥳🥳,None
72-2-7f511e44-2e39-44b6-bf78-cf9d113c515a,2024-02-10T18:38:20.533519Z,1,33565a8d-48ca-4b69-aa22-a52171e5b5fa,AANa13,Sara siipolaaaaa,None
72-2-ae57655c-89d4-4ed9-a70c-01fb6ef077cd,2024-02-10T18:38:19.221605Z,0,c9578d72-5621-4838-8c12-1fb302ce8fef,minsungaremydads,ei.,72-2-bc43b1de-2012-483b-acb0-e7764bb4240b
72-2-fe5ac36e-b4d7-4592-bfd9-e44591409785,2024-02-10T18:38:23.035664Z,0,07e99486-8976-4290-998c-d91e1ee93f01,savanninorpo,MUISTAKAA ÄÄNESTÄÄ!!!!!!,None
72-2-83e86092-ff4c-4c74-9795-b11d3b382b32,2024-02-10T18:38:22.405021Z,3,3ca854b6-e647-4a7c-af1d-3dd0d5bd433c,Nepe7,vox populiiii,None
72-2-e8f31d4e-1e83-4ae4-9398-98ac142347c5,2024-02-10T18:38:16.080309Z,0,8661f756-18df-498f-a2b8-24ddd9440de3,Discodonkey,Hitto ku joutuu töissä oleen mutta onneks luurista näkee!!! ,None
72-2-5e5731b6-380f-4963-8ca6-7fcf38c90c3d,2024-02-10T18:38:09.365253Z,0,c3ec6ef0-68e9-4184-a47e-a7e223ad68a7,jambulame,Saran tai mgn,72-2-f5e370d5-996b-4acc-9d1e-4ab71034dc3b
72-2-0fcee45e-469a-4dea-8dc6-28738d7059a8,2024-02-10T18:38:05.037605Z,1,8d2fec52-ceb6-4003-a843-6e572d3e35b9,runnialex4,GO JUMALVELHO,None
72-2-fd5f9d46-a658-4551-a068-5d370774c79b,2024-02-10T18:38:10.643849Z,2,cce20e1c-434b-4a90-b937-f3ce78111b70,Oskariiiiii,Äänestäkää 4,None
72-2-2db226d7-6d12-41ff-87ae-adc291b102c4,2024-02-10T18:38:14.570109Z,0,f17eb05e-7d57-47a0-a20a-1e5e4b63dbab,nellamews,sexmane🖤🧡,None
72-2-5dc6a7cc-03b6-4014-9e01-ea648a4a8fbe,2024-02-10T18:38:15.994796Z,0,abd2424a-0f36-4b85-8f07-0d52943b9d87,Adamatildaa,Can’t wait!!!,None
72-2-e71a98f5-e2de-458d-9662-592dc29f18e7,2024-02-10T18:38:21.063632Z,0,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,NICE!,72-2-69ab1c6c-268c-4837-85ba-9461e203fbd3
72-2-1b0e196d-1cf3-4007-86eb-b61a58bce3d0,2024-02-10T18:38:04.214238Z,0,cadb0132-6ae3-4075-afb8-3170423603cd,tauriainentilda,Bring back käärijä,None
72-2-c99462f2-2f86-4f9a-8dcd-3d6fc0f8f0ab,2024-02-10T18:38:10.552957Z,0,5ddb0b1e-dd0f-4e79-9abb-cac6e95569a0,Usva Laaksonen,Mistä sen pystyy kattoo??,None
72-2-8cf13032-1391-499d-a061-022b30bef197,2024-02-10T18:37:59.426685Z,0,28dd9611-b3d6-4265-a10c-794a364abf7b,isotsiräpä,Moro kaikki ,None
72-2-7b8548cb-1aa3-4a2e-beeb-9810a5dc7d1f,2024-02-10T18:38:14.046036Z,0,b6eb97a2-6a28-45aa-9b43-b8c9baa2c363,sofiavarri,Alkais jo ,None
72-2-c99b96ff-0eab-4b3d-a6db-95e6364089dd,2024-02-10T18:38:04.376618Z,0,246e4877-9acc-4773-a079-0d4d1f5abce0,potokuvalon,🏳️‍🌈,None
72-2-8abd8eb4-d6e4-4a14-a41f-193d32eb8070,2024-02-10T18:37:53.341832Z,0,01006d94-30e8-4615-bc82-842c47dc35cf,Some04,Maniaaa,None
72-2-60e3c8b6-de72-4fc0-a14b-f770af8dc41e,2024-02-10T18:38:10.493268Z,0,b2a17c8f-6d58-44f4-b2bf-975b5de22977,bynkelirinkeli,<333,None
72-2-41e8dcfd-a1d0-48fe-a000-f70a991145fd,2024-02-10T18:37:34.104242Z,0,9cc0eb33-c3f9-4599-bf55-d8d05404f253,Kayttajahaks,Why is a ukrainian here,72-2-733cfc29-a253-491b-9cf7-5b05d0321df3
72-2-7afedbec-4aab-4338-a487-f38c2590c70a,2024-02-10T18:38:03.320997Z,0,d90878b7-cb89-465b-b8cc-86085a844924,mearipatti09,Ootan kuumaata,None
72-2-318a116a-78e5-4177-944b-c0b8262f017e,2024-02-10T18:37:52.598016Z,0,f949f573-0d54-42cd-a461-66348f4c07d1,viivimiljal,ei vielä😭😭,72-2-6654ef61-4c13-4342-bd14-92b2193b569b
72-2-88806857-b50f-455c-b72a-b26ce51f72fe,2024-02-10T18:38:01.320500Z,0,9dd7cb2a-14a9-4417-bd63-7c45026f977b,OikeampiRassetin,Ei kellää ois suoraa linkkiä chattiin?,None
72-2-69ab1c6c-268c-4837-85ba-9461e203fbd3,2024-02-10T18:38:02.880893Z,0,7ced9a3b-6b5e-45f0-a453-cd39834502dc,sonjannika99,UMK KISAKISAKATSOMO PRAHASSA !!!!!!,None
72-2-feb882bf-c9cf-4c8b-8a3e-470102d4627a,2024-02-10T18:38:03.237468Z,2,3ca854b6-e647-4a7c-af1d-3dd0d5bd433c,Nepe7,mikael gabriel x nublu!!!!,None
72-2-c152b8c2-5eea-4249-8f5a-b2a8949585c0,2024-02-10T18:37:57.228026Z,2,b43e3d2d-e13f-48fc-abda-a77e2017cc42,Ripe84,Voxpopulu!!!!🎵🎵🎵,None
72-2-7e6a43f6-b66f-4421-b3a6-6ec8bb1516bc,2024-02-10T18:37:56.979606Z,2,92ba30fc-c36b-4f97-9323-0b96422ad232,Jennapiu,Mikluuuuu Nubluuuuu,None
72-2-f7cc5f29-f16a-4676-8b90-c36cb5de57f1,2024-02-10T18:37:48.687206Z,2,9bfbb217-0cb8-41bb-bc77-c01b498daa95,Jursumursu,Missää kuumaaa,None
72-2-6b2be666-795a-44cf-88bb-d81e03c8f411,2024-02-10T18:37:34.001038Z,0,4f6241f0-e96d-44f4-bfeb-68a4a2651c21,dalyssasali15,Im so excited for UMK!!,None
72-2-bfc5fc43-4271-44d6-88a5-243f50884d9c,2024-02-10T18:37:49.777327Z,1,f3cd09a6-5e4e-4dc9-9516-6d89e78ae177,Koira11, Sexmaneeeeee!!!!!!!!!!!!+,None
72-2-929ebb6f-594c-467a-bc31-8d1055571acd,2024-02-10T18:37:26.426634Z,1,e1a25c63-ecc5-4b41-9a37-af4794e0f013,venlasorvari12,Sexmane voittoon🥳💕,None
